[27, 27,  to_date('9:03', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[5058, 4857,  to_date('9:10', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[5059, 4858,  to_date('9:01', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[5060, 4859,  to_date('9:05', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[5061, 4860,  to_date('9:02', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[5062, 4861,  to_date('9:10', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[5063, 4862,  to_date('9:05', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[5064, 4863,  to_date('9:01', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5065, 4864,  to_date('9:58', 'hh24:mi'),  to_date('15:09', 'hh24:mi')]
[5066, 4864,  to_date('16:42', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[5067, 4865,  to_date('9:01', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[5068, 4866,  to_date('9:02', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[5069, 4867,  to_date('9:01', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[5070, 4868,  to_date('9:05', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[5071, 4869,  to_date('9:09', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[5072, 4870,  to_date('9:01', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[5073, 4871,  to_date('9:05', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[5074, 4872,  to_date('9:00', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[5075, 4873,  to_date('9:06', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[5076, 4874,  to_date('9:06', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[5077, 4875,  to_date('9:07', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[5078, 4876,  to_date('9:04', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[5079, 4877,  to_date('9:08', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5080, 4878,  to_date('9:01', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[5081, 4879,  to_date('9:10', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[5082, 4880,  to_date('9:04', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[5083, 4881,  to_date('9:04', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5084, 4882,  to_date('9:07', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5085, 4883,  to_date('9:02', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5086, 4884,  to_date('9:07', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[5087, 4885,  to_date('9:01', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[5088, 4886,  to_date('9:04', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5089, 4887,  to_date('10:52', 'hh24:mi'),  to_date('14:44', 'hh24:mi')]
[5090, 4887,  to_date('15:33', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[5091, 4888,  to_date('9:08', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[5092, 4889,  to_date('9:04', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5093, 4890,  to_date('9:09', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[5094, 4891,  to_date('9:27', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5095, 4892,  to_date('9:07', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[5096, 4893,  to_date('9:09', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[5097, 4894,  to_date('9:10', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5098, 4895,  to_date('10:12', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[5099, 4896,  to_date('9:07', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[5100, 4897,  to_date('9:06', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[5101, 4898,  to_date('9:04', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[5102, 4899,  to_date('9:08', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5103, 4900,  to_date('9:07', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[5104, 4901,  to_date('9:05', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[5105, 4902,  to_date('9:05', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[5106, 4903,  to_date('9:03', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[5107, 4904,  to_date('10:27', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[5108, 4905,  to_date('9:07', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5109, 4906,  to_date('9:58', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5110, 4907,  to_date('9:06', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[5111, 4908,  to_date('9:00', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[5112, 4909,  to_date('9:20', 'hh24:mi'),  to_date('15:22', 'hh24:mi')]
[5113, 4910,  to_date('9:08', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[5114, 4911,  to_date('9:04', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[5115, 4912,  to_date('9:04', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[5116, 4913,  to_date('9:09', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5117, 4914,  to_date('9:03', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[5118, 4915,  to_date('9:16', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[5119, 4916, to_date('9:03', 'hh24:mi'), to_date('14:42', 'hh24:mi')]
[5120, 4916, to_date('15:44', 'hh24:mi'), to_date('17:56', 'hh24:mi')]
[5121, 4917,  to_date('9:01', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[5122, 4918,  to_date('9:04', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[5123, 4919,  to_date('9:01', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[5124, 4920,  to_date('9:05', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[5125, 4921,  to_date('9:00', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5126, 4922,  to_date('9:08', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5127, 4923,  to_date('9:09', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5128, 4924,  to_date('9:03', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5129, 4925, to_date('9:09', 'hh24:mi'), to_date('14:13', 'hh24:mi')]
[5130, 4925, to_date('15:58', 'hh24:mi'), to_date('17:59', 'hh24:mi')]
[5131, 4926,  to_date('9:09', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[5132, 4927,  to_date('9:06', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[5133, 4928,  to_date('9:05', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[5134, 4929,  to_date('9:01', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[5135, 4930,  to_date('9:02', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[5136, 4931,  to_date('9:02', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[5137, 4932,  to_date('9:00', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[5138, 4933,  to_date('9:08', 'hh24:mi'),  to_date('11:16', 'hh24:mi')]
[5139, 4934,  to_date('9:00', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[5140, 4935,  to_date('9:07', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5141, 4936,  to_date('9:01', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[5142, 4937,  to_date('9:09', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5143, 4938,  to_date('9:06', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[5144, 4939,  to_date('9:04', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[5145, 4940,  to_date('9:00', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5146, 4941,  to_date('9:02', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[5147, 4942,  to_date('10:55', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[5148, 4943,  to_date('9:10', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[5149, 4944,  to_date('9:04', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[5150, 4945,  to_date('9:07', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[5151, 4946,  to_date('9:04', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[5152, 4947,  to_date('9:10', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5153, 4948,  to_date('9:03', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[5154, 4949,  to_date('9:08', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[5155, 4950,  to_date('9:01', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5156, 4951,  to_date('9:10', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[5157, 4952,  to_date('9:02', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5158, 4953,  to_date('9:02', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[5159, 4954,  to_date('9:08', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[5160, 4955,  to_date('9:04', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[5161, 4956,  to_date('10:31', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[5162, 4957,  to_date('9:05', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[5163, 4958,  to_date('10:34', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[5164, 4959,  to_date('9:04', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5165, 4960,  to_date('9:36', 'hh24:mi'),  to_date('15:18', 'hh24:mi')]
[5253, 5048,  to_date('9:01', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[5254, 5049, to_date('9:02', 'hh24:mi'), to_date('12:38', 'hh24:mi')]
[5255, 5049, to_date('13:33', 'hh24:mi'), to_date('17:55', 'hh24:mi')]
[5256, 5050,  to_date('9:04', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5257, 5051,  to_date('9:10', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[5258, 5052,  to_date('9:06', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[5259, 5053,  to_date('9:09', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[5260, 5054,  to_date('10:44', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5261, 5055,  to_date('9:00', 'hh24:mi'),  to_date('14:43', 'hh24:mi')]
[5262, 5056,  to_date('9:04', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[5263, 5057,  to_date('9:04', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5264, 5058,  to_date('9:09', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[5265, 5059,  to_date('9:14', 'hh24:mi'),  to_date('14:52', 'hh24:mi')]
[5266, 5059,  to_date('15:36', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[5267, 5060,  to_date('9:09', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[5268, 5061,  to_date('9:07', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5269, 5062,  to_date('9:01', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[5270, 5063,  to_date('9:10', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5271, 5064,  to_date('9:06', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[5272, 5065,  to_date('10:11', 'hh24:mi'),  to_date('10:53', 'hh24:mi')]
[5273, 5065,  to_date('11:31', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5274, 5066,  to_date('9:02', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[5275, 5067,  to_date('9:06', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5276, 5068,  to_date('9:22', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[5277, 5069,  to_date('9:07', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[5278, 5070,  to_date('9:05', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[5279, 5071,  to_date('9:01', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[5280, 5072,  to_date('9:04', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[5281, 5073,  to_date('9:07', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[5282, 5074,  to_date('10:47', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[5283, 5075,  to_date('9:00', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[5284, 5076,  to_date('9:24', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[5285, 5077,  to_date('9:04', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[5286, 5078,  to_date('9:04', 'hh24:mi'),  to_date('13:59', 'hh24:mi')]
[5287, 5079,  to_date('9:05', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[5288, 5080,  to_date('9:10', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5289, 5081,  to_date('9:00', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[5290, 5082,  to_date('10:12', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[5291, 5083,  to_date('9:03', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5292, 5084,  to_date('9:07', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5293, 5085,  to_date('9:09', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[5294, 5086,  to_date('9:07', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[5295, 5087,  to_date('9:04', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[5296, 5088,  to_date('9:06', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[5297, 5089,  to_date('10:35', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5298, 5090,  to_date('9:09', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[5299, 5091,  to_date('10:49', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[5300, 5092,  to_date('10:11', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[5301, 5093,  to_date('9:00', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[5302, 5094,  to_date('9:01', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[5303, 5095,  to_date('9:10', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[5304, 5096,  to_date('9:01', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[5305, 5097,  to_date('9:08', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5306, 5098,  to_date('9:04', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[5307, 5099,  to_date('10:24', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[5308, 5100,  to_date('9:07', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5309, 5101,  to_date('9:01', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[5310, 5102,  to_date('9:09', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[5311, 5103,  to_date('9:07', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[5312, 5104,  to_date('10:34', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5313, 5105,  to_date('9:06', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[5314, 5106,  to_date('9:08', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5315, 5107,  to_date('9:50', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5316, 5108,  to_date('9:02', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[5317, 5109,  to_date('9:01', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[5318, 5110,  to_date('9:00', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[5319, 5111,  to_date('10:38', 'hh24:mi'),  to_date('15:55', 'hh24:mi')]
[5320, 5112,  to_date('9:08', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5321, 5113,  to_date('9:01', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[5322, 5114,  to_date('9:05', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[5323, 5115,  to_date('9:45', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[5324, 5116,  to_date('9:04', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[5325, 5117,  to_date('9:08', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[5326, 5118,  to_date('9:03', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[5327, 5119,  to_date('10:34', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[5328, 5120,  to_date('9:08', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[5329, 5121,  to_date('9:00', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[5330, 5122,  to_date('9:10', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5331, 5123,  to_date('9:10', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5332, 5124,  to_date('9:57', 'hh24:mi'),  to_date('14:17', 'hh24:mi')]
[5333, 5124,  to_date('15:35', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[5334, 5125,  to_date('9:01', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5335, 5126,  to_date('9:00', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5336, 5127,  to_date('9:35', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5337, 5128,  to_date('9:03', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[5338, 5129,  to_date('9:01', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[5339, 5130,  to_date('9:08', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[5340, 5131,  to_date('9:00', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5341, 5132,  to_date('9:04', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[5342, 5133,  to_date('10:43', 'hh24:mi'),  to_date('14:24', 'hh24:mi')]
[5343, 5133,  to_date('15:55', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[5344, 5134,  to_date('9:03', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[5345, 5135,  to_date('9:02', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[5346, 5136,  to_date('9:02', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[5347, 5137,  to_date('10:30', 'hh24:mi'),  to_date('14:22', 'hh24:mi')]
[5348, 5137,  to_date('15:44', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5349, 5138,  to_date('9:07', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[5350, 5139,  to_date('10:13', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[5351, 5140,  to_date('9:03', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[5352, 5141,  to_date('9:01', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[5353, 5142,  to_date('9:03', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5354, 5143,  to_date('9:01', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[5355, 5144,  to_date('9:08', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5356, 5145,  to_date('9:02', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[5357, 5146,  to_date('9:04', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[5358, 5147,  to_date('9:01', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[5359, 5148,  to_date('9:01', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[5360, 5149,  to_date('9:08', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5361, 5150,  to_date('9:05', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[5362, 5151,  to_date('9:01', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[5363, 5152,  to_date('9:05', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[5364, 5153,  to_date('9:06', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[5365, 5154,  to_date('9:02', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[5366, 5155,  to_date('9:08', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5367, 5156,  to_date('9:09', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[5368, 5157,  to_date('9:06', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[5369, 5158,  to_date('9:06', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5370, 5159,  to_date('9:04', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[5371, 5160,  to_date('9:14', 'hh24:mi'),  to_date('14:29', 'hh24:mi')]
[5372, 5160,  to_date('15:57', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[5373, 5161,  to_date('9:06', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5374, 5162,  to_date('9:01', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[5375, 5163,  to_date('10:30', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[5376, 5164,  to_date('9:07', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[5377, 5165,  to_date('9:04', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5378, 5166,  to_date('9:04', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[5379, 5167,  to_date('9:00', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[5380, 5168, to_date('9:07', 'hh24:mi'), to_date('11:06', 'hh24:mi')]
[5381, 5168, to_date('12:32', 'hh24:mi'), to_date('17:59', 'hh24:mi')]
[5382, 5169,  to_date('9:02', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[5383, 5170,  to_date('9:06', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[5384, 5171, to_date('9:00', 'hh24:mi'), to_date('10:56', 'hh24:mi')]
[5385, 5171, to_date('11:54', 'hh24:mi'), to_date('17:50', 'hh24:mi')]
[5386, 5172,  to_date('9:07', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[5387, 5173,  to_date('9:02', 'hh24:mi'),  to_date('14:57', 'hh24:mi')]
[5388, 5174,  to_date('9:08', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[5389, 5175,  to_date('9:09', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5390, 5176,  to_date('9:58', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[5391, 5177,  to_date('10:51', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[5392, 5178,  to_date('9:09', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[5393, 5179,  to_date('10:52', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[5394, 5180,  to_date('9:09', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[5395, 5181,  to_date('9:34', 'hh24:mi'),  to_date('15:52', 'hh24:mi')]
[5396, 5181,  to_date('16:47', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5397, 5182,  to_date('10:23', 'hh24:mi'),  to_date('10:57', 'hh24:mi')]
[5398, 5182,  to_date('11:43', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5399, 5183,  to_date('9:01', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[5400, 5184,  to_date('9:02', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[5401, 5185,  to_date('9:06', 'hh24:mi'),  to_date('11:08', 'hh24:mi')]
[5402, 5186,  to_date('9:50', 'hh24:mi'),  to_date('11:23', 'hh24:mi')]
[5403, 5186,  to_date('12:44', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5404, 5187,  to_date('9:10', 'hh24:mi'),  to_date('11:22', 'hh24:mi')]
[5405, 5188,  to_date('9:04', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[5406, 5189,  to_date('9:10', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[5407, 5190,  to_date('9:46', 'hh24:mi'),  to_date('11:46', 'hh24:mi')]
[5408, 5190,  to_date('12:41', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[5409, 5191,  to_date('9:09', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[5410, 5192,  to_date('9:03', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[5469, 5251,  to_date('9:02', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[5470, 5252,  to_date('9:02', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[5471, 5253,  to_date('9:59', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5472, 5254,  to_date('9:01', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[5473, 5255,  to_date('9:05', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[5474, 5256,  to_date('9:03', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[5475, 5257,  to_date('9:01', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[5476, 5258,  to_date('9:01', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[5477, 5259,  to_date('9:08', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[5478, 5260,  to_date('9:09', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[5479, 5261,  to_date('9:18', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5480, 5262,  to_date('9:07', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5481, 5263,  to_date('9:09', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5482, 5264,  to_date('10:39', 'hh24:mi'),  to_date('15:42', 'hh24:mi')]
[5483, 5265,  to_date('9:02', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[5484, 5266,  to_date('9:09', 'hh24:mi'),  to_date('13:07', 'hh24:mi')]
[5485, 5267,  to_date('9:55', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[5486, 5268,  to_date('9:06', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[5487, 5269,  to_date('10:48', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[5488, 5270,  to_date('9:01', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5489, 5271,  to_date('10:48', 'hh24:mi'),  to_date('13:32', 'hh24:mi')]
[5490, 5272,  to_date('9:03', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[5491, 5273, to_date('9:08', 'hh24:mi'), to_date('10:27', 'hh24:mi')]
[5492, 5273, to_date('11:55', 'hh24:mi'), to_date('17:54', 'hh24:mi')]
[5493, 5274,  to_date('9:04', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[5494, 5275,  to_date('9:08', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[5495, 5276,  to_date('9:00', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[5496, 5277,  to_date('9:03', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[5497, 5278,  to_date('9:08', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[5498, 5279,  to_date('9:05', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[5499, 5280,  to_date('9:02', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
